"","country","year","coal_consumption_EJ","gas_consumption_EJ","geo_biomass_other_TWh","hydro_generation_TWh","nuclear_generation_TWh","solar_generation_TWh","wind_generation_TWh","oil_consumption_EJ","continent"
"984","Finland",1968,0.078439028112,0,0,10.4888888888889,0,0,0,0.350016139,"Europe"
"985","Finland",1969,0.094096990224,0,0,8.74545454545455,0,0,0,0.406519952,"Europe"
"986","Finland",1970,0.095643,0,0,9.52424242424243,0,0,0,0.457120586,"Europe"
"987","Finland",1971,0.084886,0,0,10.6808080808081,0,0,0,0.473108042,"Europe"
"988","Finland",1972,0.094168,0,0,10.379797979798,0,0,0,0.503495737,"Europe"
"989","Finland",1973,0.104515,0,0,10.579797979798,0,0,0,0.563264098,"Europe"
"990","Finland",1974,0.106507,0.016,0,12.7030303030303,0,0,0,0.490848746,"Europe"
"991","Finland",1975,0.096498,0.026478,0,12.2090909090909,0,0,0,0.507560944,"Europe"
"992","Finland",1976,0.130032,0.031026,0,9.48181818181818,0,0,0,0.544550081,"Europe"
"993","Finland",1977,0.131115,0.031554,0,12.1818181818182,2.64210526315789,0,0,0.533655883,"Europe"
"994","Finland",1978,0.176739,0.034356,0,9.7989898989899,3.24105263157895,0,0,0.536801955,"Europe"
"995","Finland",1979,0.170327,0.034234,0,10.8707070707071,6.69473684210526,0,0,0.568378177,"Europe"
"996","Finland",1980,0.193277,0.032204,0,10.2171717171717,6.97368421052632,0,0,0.547304919,"Europe"
"997","Finland",1981,0.118779,0.025625,0,13.6545454545455,14.5631578947368,0,0,0.523506941,"Europe"
"998","Finland",1982,0.131747,0.024204,0,13.0888888888889,16.6589473684211,0,0,0.484560277,"Europe"
"999","Finland",1983,0.143103,0.023473,0,13.5808080808081,17.5968421052632,0,0,0.450020747,"Europe"
"1000","Finland",1984,0.164818,0.026884,0,13.2474747474748,18.7357894736842,0,0,0.456313638,"Europe"
"1001","Finland",1985,0.208893,0.034112,0,12.3343434343434,18.9263157894737,0,0,0.461028682,"Europe"
"1002","Finland",1986,0.190999,0.0413,0,12.389898989899,18.9452631578947,0,0,0.482777459,"Europe"
"1003","Finland",1987,0.213937,0.05462,0,13.7959595959596,19.5094736842105,0,0,0.480771896,"Europe"
"1004","Finland",1988,0.2142,0.058752,0,13.3626262626263,19.4178947368421,0,0,0.474756948,"Europe"
"1005","Finland",1989,0.209543,0.07704,0,13.030303030303,18.9578947368421,0,0,0.474060495,"Europe"
"1006","Finland",1990,0.220635,0.090756,5.156,10.8606060606061,19.0821052631579,5e-04,0,0.488762956886914,"Europe"
"1007","Finland",1991,0.220362,0.095652,4.999,13.1979797979798,19.3757894736842,5e-04,6e-04,0.482783805953863,"Europe"
"1008","Finland",1992,0.200569,0.099324,4.95,15.1080808080808,19.1263157894737,6e-04,0.0024,0.475977593860568,"Europe"
"1009","Finland",1993,0.22928,0.102636,5.958,13.4737373737374,19.7894736842105,7e-04,0.0044,0.457491073793577,"Europe"
"1010","Finland",1994,0.279203,0.113292,6.465,11.779797979798,19.2926315789474,8e-04,0.0072,0.475307571791495,"Europe"
"1011","Finland",1995,0.246978,0.117648,6.608,12.9170707070707,19.0821052631579,8e-04,0.0108,0.433262923086803,"Europe"
"1012","Finland",1996,0.294289,0.123082,5.889,11.8219191919192,19.6621052631579,0.001,0.011,0.449803141718715,"Europe"
"1013","Finland",1997,0.278741,0.121098,7.891,11.9140404040404,21.1063157894737,0.0012,0.0166,0.444232814952226,"Europe"
"1014","Finland",1998,0.22874,0.138731,9.333,14.9258585858586,22.08,0.0013,0.023,0.465919038722562,"Europe"
"1015","Finland",1999,0.221636,0.138888,8.363,12.6734343434343,23.2210526315789,0.0014,0.049,0.469803334463283,"Europe"
"1016","Finland",2000,0.209978,0.141876,8.58852631578947,14.5987878787879,22.7105263157895,0.0016,0.0766,0.470676971427492,"Europe"
"1017","Finland",2001,0.253761,0.153936,8.21178947368421,13.149595959596,23.0041052631579,0.0017,0.0696,0.46175415370721,"Europe"
"1018","Finland",2002,0.275728,0.152856,8.93242105263158,10.730404040404,22.5208421052632,0.0019,0.063,0.478383003351368,"Europe"
"1019","Finland",2003,0.344133,0.1692,9.292,9.55050505050505,22.9788421052632,0.0021,0.0919,0.495503526004474,"Europe"
"1020","Finland",2004,0.309166,0.163008,10.3709473684211,15.0150505050505,22.962,0.0024,0.1203,0.462250569998645,"Europe"
"1021","Finland",2005,0.198608,0.149148,9.47947368421053,13.5636363636364,23.532947368421,0.0026,0.1683,0.478349784942681,"Europe"
"1022","Finland",2006,0.310154,0.159408,10.7566315789474,11.4272727272727,23.1616842105263,0.0034,0.1527,0.461822091444077,"Europe"
"1023","Finland",2007,0.292871,0.147456,9.928,14.1319191919192,23.6854736842105,0.0038,0.1884,0.466944060058377,"Europe"
"1024","Finland",2008,0.223357,0.15077,10.3912631578947,17.080303030303,23.2102105263158,0.0039,0.2605,0.455962405271028,"Europe"
"1025","Finland",2009,0.224963,0.134568,8.74357894736842,12.7,23.7903157894737,0.0043,0.2766,0.427832734072241,"Europe"
"1026","Finland",2010,0.28413,0.14868,10.9802105263158,12.8717171717172,23.0410526315789,0.0047,0.2943,0.448479798765329,"Europe"
"1027","Finland",2011,0.230823,0.130032,11.1828421052632,12.4023232323232,23.4373684210526,0.0053,0.4814,0.425668314006118,"Europe"
"1028","Finland",2012,0.189006,0.115002,11.1012631578947,16.8352525252525,23.224,0.0057,0.4943,0.407257821071683,"Europe"
"1029","Finland",2013,0.208949,0.106944,11.9426315789474,12.800404040404,23.8668421052632,0.0065,0.7737,0.426069396055548,"Europe"
"1030","Finland",2014,0.187289,0.095603,11.7072631578947,13.3739393939394,23.8378947368421,0.008,1.1072,0.401902836601393,"Europe"
"1031","Finland",2015,0.159858,0.082363,11.318,16.7517171717172,23.5010526315789,0.0113,2.3274,0.400347597345987,"Europe"
"1032","Finland",2016,0.182831,0.072189,11.4223157894737,15.7921212121212,23.4527368421053,0.0221,3.068,0.432049910801943,"Europe"
"1033","Finland",2017,0.167502,0.065986,11.2415,14.7577777777778,22.7094736842105,0.0485,4.7952,0.411783816819422,"Europe"
"1034","Finland",2018,0.175473,0.075614,12.1842,13.1374,21.8808,0.0902,5.8387,0.40660888187789,"Europe"
"1035","Finland",2019,0.146333,0.072752,12.195,12.2863,22.926,0.1781,5.9854,0.387207216879357,"Europe"
"1036","France",1965,1.73208758549322,0.180169182756,0,46.8810922,0.897,0,0,2.29428517,"Europe"
"1037","France",1966,1.60493071229498,0.190067405976,0.39,52.2084692,1.395,0,0,2.459242879,"Europe"
"1038","France",1967,1.58415331056738,0.217221316056,0.605,45.3776574,2.076,0,0,2.825243899,"Europe"
"1039","France",1968,1.52337905903228,0.259763390856,0.926,50.4226122,3.085,0,0,3.061553918,"Europe"
"1040","France",1969,1.52497101483774,0.30186179046,1.067,52.9420896,3.6,0,0,3.537603052,"Europe"
"1041","France",1970,1.45141599661909,0.343905301116,1.3702458,56.6814826,5.711,0,0,4.018791149,"Europe"
"1042","France",1971,1.32996655515681,0.407611817388,1.3918224,48.8567252,9.329,0,0,4.380294922,"Europe"
"1043","France",1972,1.18300531483871,0.481995887832,1.5151953,48.831467,14.591,0,0,4.863445764,"Europe"
"1044","France",1973,1.17015040302332,0.565331420412,1.5500864,47.6962618,14.751,0,0,5.421692133,"Europe"
"1045","France",1974,1.18442383996613,0.590253305544,1.5770592,56.2302844,14.71,0,0,5.151555742,"Europe"
"1046","France",1975,1.03839152524195,0.65833201332,1.4158849,60.107937,18.248,0,0,4.708350348,"Europe"
"1047","France",1976,1.22087125599118,0.707231702052,1.3329,48.5646282,15.778,0,0,5.093221889,"Europe"
"1048","France",1977,1.17585090290841,0.738306885276,1.3745814,76.3229766,17.941,0,0,4.891746188,"Europe"
"1049","France",1978,1.2268240939466,0.787606204068,1.4183881,68.3598326,30.452,0,0,5.097789228,"Europe"
"1050","France",1979,1.33235468688816,0.87255361278,1.4840102,66.4191396,39.96,0,0,5.071111326,"Europe"
"1051","France",1980,1.30449990175082,0.906191117604,1.4710235,69.5267496,61.251,0,0,4.712449064,"Europe"
"1052","France",1981,1.1890512,0.920581191072,1.4921525,72.1951656,105.326,0,0,4.254253842,"Europe"
"1053","France",1982,1.21584672,0.88478011548,1.52734,70.5748578,108.919,0,0,3.939826644,"Europe"
"1054","France",1983,1.10029104,0.942488998884,1.5587,69.4430148,144.261,0,0,3.845417285,"Europe"
"1055","France",1984,1.05214284,0.96117121224,1.6223,65.6901096,191.234,0,0,3.707660937,"Europe"
"1056","France",1985,1.02116052,1.028849410728,1.65215,62.4533336,224.1,0,0,3.646232986,"Europe"
"1057","France",1986,0.84405888,1.034694895284,1.6628,63.0108452,254.155,0,0,3.719752505,"Europe"
"1058","France",1987,0.7682778,1.0469376009,1.7506,71.0875564,265.52,0,0,3.744996342,"Europe"
"1059","France",1988,0.75027456,1.041700500252,1.77325,77.1172904,275.521,0,0,3.722473009,"Europe"
"1060","France",1989,0.81684468,1.019331893232,1.84145,46.842294,303.931,0,0,3.822025995,"Europe"
"1061","France",1990,0.79507332,1.0899126,1.913,53.866,314.081,0,0.000271526,3.879531768,"Europe"
"1062","France",1991,0.84615228,1.1939985,2.102,57.602,331.34,0,0.000489604,4.108434848,"Europe"
"1063","France",1992,0.74608776,1.191564,2.134,68.956,338.445,0.001488,0.000489604,4.10208385157703,"Europe"
"1064","France",1993,0.60959808,1.2186531,1.974,64.895,368.188,0.001683,0.00240218,3.95356788755209,"Europe"
"1065","France",1994,0.59954976,1.1633409,2.157,78.794,359.981,0.0018785,0.004704,3.82332684113791,"Europe"
"1066","France",1995,0.61378488,1.2383217,2.329,73.119,377.231,0.00204,0.0047142,3.85450914454574,"Europe"
"1067","France",1996,0.65397816,1.3685274,2.423,66.044,397.34,0.0026503,0.0074302,3.93507046175619,"Europe"
"1068","France",1997,0.57275424,1.3120893,2.675,63.764,395.483,0.0034068,0.0111284,3.96400963000292,"Europe"
"1069","France",1998,0.68119236,1.3989411,2.653,62.093,387.99,0.0040885,0.0194972,4.10800972139974,"Europe"
"1070","France",1999,0.61001676,1.4263614,2.853,72.514,394.244,0.0045475,0.03694443,4.16580676399968,"Europe"
"1071","France",2000,0.593140648428,1.4974686,2.986,66.363,415.162,0.00522325,0.048,4.10033460463767,"Europe"
"1072","France",2001,0.51907611456,1.5720624,3.334,74.268,421.076,0.0061605,0.131,4.12044360963319,"Europe"
"1073","France",2002,0.534995626068,1.5693939,3.537,60.397,436.76,0.00710345,0.265,4.00673121244436,"Europe"
"1074","France",2003,0.568725659172,1.6461657,3.717,58.943,441.07,0.0077673,0.388,4.01371692612559,"Europe"
"1075","France",2004,0.541398415572,1.6809309,3.782,59.555,448.241,0.008447984,0.595,4.04946764917085,"Europe"
"1076","France",2005,0.562264296336,1.7176527,3.872,51.48,451.529,0.01050076,0.962,3.99340126417786,"Europe"
"1077","France",2006,0.519543319572,1.6588998,3.841,56.303,450.191,0.01190605,2.182,3.98198661926107,"Europe"
"1078","France",2007,0.537872250744,1.6113933,4.216,57.604,439.73,0.018,4.07,3.88158171459478,"Europe"
"1079","France",2008,0.505472364,1.6699122,4.436,63.654,439.447,0.042,5.694,3.80679361145164,"Europe"
"1080","France",2009,0.450101892132,1.6103187,4.578,56.994,409.736,0.174,7.912,3.65521486596124,"Europe"
"1081","France",2010,0.481935179232,1.7843202,4.917,62.714,428.521,0.62,9.945,3.52965289769222,"Europe"
"1082","France",2011,0.408984669108,1.5486852627,5.48,44.791,442.388,2.078,12.052,3.45534035883278,"Europe"
"1083","France",2012,0.46332128649708,1.5999946209,5.392,58.666,425.406,4.016,14.913,3.3400647218593,"Europe"
"1084","France",2013,0.484179254920836,1.6251535332,5.388,70.716,423.685,4.735,16.033,3.29618995476337,"Europe"
"1085","France",2014,0.3616120570608,1.3647006189,5.818,62.83,436.479,5.913,17.249,3.18681217388874,"Europe"
"1086","France",2015,0.35100926804178,1.4670635247,6.453,54.444,437.428,7.262,21.249,3.18853510424573,"Europe"
"1087","France",2016,0.341559144,1.6030778247,7.639,60.043,403.195,8.16,21.4,3.16688918414576,"Europe"
"1088","France",2017,0.38811636,1.6115651631,7.99464559386973,49.2216171675301,398.355913358,9.16276049267226,24.3171634830572,3.17844426623576,"Europe"
"1089","France",2018,0.350937576,1.53763557723699,8.52119731800766,63.9299158788575,413.8455304,10.3183927373737,28.0847112020202,3.16877385691918,"Europe"
"1090","France",2019,0.269694923748379,1.5636489723,8.69671455938698,58.5185973902118,399.435524536842,11.7292743434343,34.4801427777778,3.1493914334396,"Europe"
"1091","Germany",1965,6.73011553459654,0.11151242500265,0,16.2122092,0.117,0,0,3.674051199,"Europe"
"1092","Germany",1966,6.28322193523105,0.134027719974559,0,17.5339978,0.265,0,0,4.110595753,"Europe"
"1093","Germany",1967,6.05269595898804,0.172759134765556,0,16.6523118,1.225,0,0,4.27471783,"Europe"
"1094","Germany",1968,6.13958050386379,0.283931063813999,0,16.8989908,1.766,0,0,4.792041839,"Europe"
"1095","Germany",1969,6.32145772025688,0.404338945620296,0,13.7134778,4.937,0,0,5.388990244,"Europe"
"1096","Germany",1970,6.242393196,0.575055104660612,0.9200201613,17.5336782,6.494,0,0,5.918653213,"Europe"
"1097","Germany",1971,5.973768108,0.759689035829122,1.001028226,13.4551882,6.216,0,0,6.165114354,"Europe"
"1098","Germany",1972,5.831500644,0.983607687714215,1.01874874,13.2058944,9.522,0,0,6.508139147,"Europe"
"1099","Germany",1973,5.850466848,1.26838999141373,1.053104839,15.2294618,12.106,0,0,6.937732822,"Europe"
"1100","Germany",1974,5.875629516,1.58675370859687,1.07625,17.6381318,14.459,0,0,6.294687266,"Europe"
"1101","Germany",1975,5.322846312,1.67451654079361,1.124710181,17.0591234,24.138,0,0,6.113988233,"Europe"
"1102","Germany",1976,5.619020544,1.7722388796509,1.277685232,13.846833,29.533,0,0,6.605830722,"Europe"
"1103","Germany",1977,5.396408388,1.88204882488251,1.246583921,17.5821604,41.255,0,0,6.52451588,"Europe"
"1104","Germany",1978,5.466537288,2.01752365266245,1.317465978,18.3622344,43.873,0,0,6.805001186,"Europe"
"1105","Germany",1979,5.784399144,2.23012081407017,1.443317792,18.3836866,52.064,0,0,7.019830766,"Europe"
"1106","Germany",1980,5.917539384,2.19862493830607,1.96625378,19.069143,55.589,0,0,6.351637798,"Europe"
"1107","Germany",1981,6.016724676,2.10217945927706,1.804237651,19.9146734,65.533,0,0,5.76498385,"Europe"
"1108","Germany",1982,5.873326776,1.95070132164941,1.798813004,19.737993,74.426,0,0,5.449887267,"Europe"
"1109","Germany",1983,6.087481596,2.02803646524858,1.540238155,18.7120174,78.063,0,0,5.33681315,"Europe"
"1110","Germany",1984,6.282879552,2.11788483516483,1.642944808,18.4791744,104.317,0,0,5.319205203,"Europe"
"1111","Germany",1985,6.249594492,2.09336912646196,1.644029738,17.4006496,138.641,0,0,5.48186856,"Europe"
"1112","Germany",1986,5.905355796,2.08728276128052,1.595569556,18.5719818,130.489,0,0.001,5.775194443,"Europe"
"1113","Germany",1987,5.881072356,2.26302123564538,1.445849294,20.34297,141.725,0,0.002,5.623228133,"Europe"
"1114","Germany",1988,5.811822684,2.22786502837355,1.637881804,20.0793908,156.82,0,0.008,5.626487186,"Europe"
"1115","Germany",1989,5.904350964,2.28008859534999,1.749267893,18.2437278,161.671,0,0.026,5.286178774,"Europe"
"1116","Germany",1990,5.506887,2.29278,1.435,17.335,152.5,0.001,0.071,5.534255504,"Europe"
"1117","Germany",1991,4.836943,2.409094,1.471,15.85,147.4,0.001,0.1,5.787412692,"Europe"
"1118","Germany",1992,4.372192736,2.381857,1.558,18.635,158.8,0.004,0.275,5.83795840582382,"Europe"
"1119","Germany",1993,4.1247871648,2.520408,1.635,18.96,153.5,0.003,0.6,5.92874216327545,"Europe"
"1120","Germany",1994,4.001225736,2.566538,1.875,20.195,151.2,0.007,0.909,5.87510195233113,"Europe"
"1121","Germany",1995,3.794181736,2.798545,2.01,21.556,154.1,0.007,1.5,5.87206630492824,"Europe"
"1122","Germany",1996,3.777846736,3.131676,2.098,18.818,161.613,0.012,2.032,5.97196081939864,"Europe"
"1123","Germany",1997,3.660545736,2.991721,2.273,18.952,170.328,0.018,2.966,5.93613758646073,"Europe"
"1124","Germany",1998,3.5730443624,3.019141,3.256,19.002,161.6,0.035,4.489,5.94258188835422,"Europe"
"1125","Germany",1999,3.4400939888,3.010287,3.585,20.686,170.004,0.03,5.528,5.76398614030896,"Europe"
"1126","Germany",2000,3.5715449888,2.985285,4.731,24.86675,169.606,0.06,9.513,5.65356527971895,"Europe"
"1127","Germany",2001,3.581769736,3.148135,5.214,23.241,171.305,0.076,10.509,5.72746823967331,"Europe"
"1128","Germany",2002,3.589735736,3.14326,6.048,23.66175,164.842,0.162,15.786,5.5360078633064,"Europe"
"1129","Germany",2003,3.649031736,3.181391,8.841,17.722,165.06,0.313,18.713,5.42778143387809,"Europe"
"1130","Germany",2004,3.557196045,3.197558,10.4712,20.096,167.065,0.557,25.509,5.36576448625396,"Europe"
"1131","Germany",2005,3.4033940744,3.25011777101064,14.3542,19.639,163.039,1.282,27.229,5.25620736721515,"Europe"
"1132","Germany",2006,3.5399205618,3.3122482735878,18.7004,20.0085,167.356,2.22,30.71,5.24605383802651,"Europe"
"1133","Germany",2007,3.629832207,3.19090305080886,24.3634,21.169,140.534,3.075,39.713,4.75005081097859,"Europe"
"1134","Germany",2008,3.354509632,3.22202269117079,27.8096,20.443,148.777,4.42,40.574,5.03664964305464,"Europe"
"1135","Germany",2009,3.003452771,3.03948437928718,30.9048,19.031,134.932,6.583,38.648,4.8234181241769,"Europe"
"1136","Germany",2010,3.22622,3.170565,33.9517,20.953,140.556,11.729,38.547,4.887519371,"Europe"
"1137","Germany",2011,3.278848,2.910986,36.9098,17.672274,107.971227,19.599,49.857,4.727774966,"Europe"
"1138","Germany",2012,3.369867,2.919962,43.2284,22.09,99.46,26.38,51.68,4.699401438,"Europe"
"1139","Germany",2013,3.468235,3.059076,45.593,22.998,97.29,31.01,52.737,4.80334462,"Europe"
"1140","Germany",2014,3.333222,2.660221,48.385,19.58710177,97.129,36.056,58.497,4.673944952,"Europe"
"1141","Germany",2015,3.294201,2.77033,50.459,18.97715888,91.786311,38.726,80.624,4.667552148,"Europe"
"1142","Germany",2016,3.203766,3.055851,51.103,20.54634396,84.634,38.098,79.924,4.763947421,"Europe"
"1143","Germany",2017,3.009347,3.158585,51.094,20.15,76.3244,39.401,105.693,4.8673545697096,"Europe"
"1144","Germany",2018,2.904084,3.090626,51.048,17.974999997,76.005,45.784,109.951,4.6340295622624,"Europe"
"1145","Germany",2019,2.304,3.19164646148867,50.609,20.192319962,75.071236,47.517,125.975,4.6775842000089,"Europe"
"1146","Greece",1965,0.088215876,0,0,0.801,0,0,0,0.18818362,"Europe"
"1147","Greece",1966,0.088048404,0,0,1.73,0,0,0,0.205475704,"Europe"
"1148","Greece",1967,0.08415468,0,0,1.66,0,0,0,0.241606196,"Europe"
"1149","Greece",1968,0.09504036,0,0,1.368,0,0,0,0.247294999,"Europe"
"1150","Greece",1969,0.091983996,0,0,2.055,0,0,0,0.263138923,"Europe"
"1151","Greece",1970,0.105842304,0,0,2.636,0,0,0,0.285002692,"Europe"
"1152","Greece",1971,0.156000168,0,0,2.652,0,0,0,0.314846604,"Europe"
"1153","Greece",1972,0.16663464,0,0,2.677,0,0,0,0.364727585,"Europe"
"1154","Greece",1973,0.195984108,0,0,2.223,0,0,0,0.42451275,"Europe"
"1155","Greece",1974,0.20640924,0,0,2.347,0,0,0,0.398383371,"Europe"
"1156","Greece",1975,0.270299808,0,0,2.015,0,0,0,0.422093002,"Europe"
"1157","Greece",1976,0.319410972,0,0,1.879,0,0,0,0.449252625,"Europe"
"1158","Greece",1977,0.339716952,0,0,1.922,0,0,0,0.457707517,"Europe"
"1159","Greece",1978,0.30207762,0,0,2.988,0,0,0,0.498372066,"Europe"
"1160","Greece",1979,0.165839148,0,0,3.566,0,0,0,0.527131649,"Europe"
"1161","Greece",1980,0.165839148,0,0,3.405,0,0,0,0.521902041,"Europe"
"1162","Greece",1981,0.164164428,0,0,3.407,0,0,0,0.50703114,"Europe"
"1163","Greece",1982,0.166676508,0.0030366,0,3.561,0,0,0,0.509438868,"Europe"
"1164","Greece",1983,0.204399576,0.0028944,0,2.34,0,0,0,0.48887196,"Europe"
"1165","Greece",1984,0.218257884,0.0031842,0,2.862,0,0,0,0.500986925,"Europe"
"1166","Greece",1985,0.25309206,0.0029925,0,2.805,0,0,0,0.509333697,"Europe"
"1167","Greece",1986,0.241536492,0.0040995,0,3.235,0,0,0,0.516895302,"Europe"
"1168","Greece",1987,0.275742648,0.00468,0,2.78,0,0,0.001,0.561462164,"Europe"
"1169","Greece",1988,0.309488256,0.0056133,0,2.366,0,0,0.001,0.579863398,"Europe"
"1170","Greece",1989,0.332724996,0.005661,0,1.9,0,0,0.001,0.638828495,"Europe"
"1171","Greece",1990,0.337415761116,0.0057834,0,1.769,0,0,0.002,0.68816222751619,"Europe"
"1172","Greece",1991,0.324617090328,0.0057132,0,3.099,0,0,0.002,0.69592278258316,"Europe"
"1173","Greece",1992,0.338717646576,0.0052794,0.001,2.203,0,0,0.008,0.706923192952881,"Europe"
"1174","Greece",1993,0.33857018748,0.0038934,0.001,2.282,0,0,0.047,0.724069419923523,"Europe"
"1175","Greece",1994,0.339296722884,0.0019917,0.001,2.599,0,0,0.037,0.741214484840546,"Europe"
"1176","Greece",1995,0.338155108128,0.0018369,0.001,3.529,0,0,0.034,0.77321619664856,"Europe"
"1177","Greece",1996,0.328958885664,0.0020637,0,4.348,0,0,0.036,0.805195187731842,"Europe"
"1178","Greece",1997,0.354279563496,0.0071595,0,3.882,0,0,0.037,0.811824552424133,"Europe"
"1179","Greece",1998,0.37062160686,0.02932259616,0,3.717,0,0,0.073,0.850290784941803,"Europe"
"1180","Greece",1999,0.35650413594,0.0525733416,0.001,4.592,0,0,0.162,0.829371016962463,"Europe"
"1181","Greece",2000,0.377812100916,0.07056675288,0,3.693,0,0,0.451,0.866359280136536,"Europe"
"1182","Greece",2001,0.390513805416,0.06964116588,0.079,2.097,0,0,0.756,0.880025765074188,"Europe"
"1183","Greece",2002,0.375716272572,0.07489850004,0.126,2.8,0,0,0.651,0.889036922250061,"Europe"
"1184","Greece",2003,0.37773895752,0.08467269876,0.105,4.766,0,0,1.021,0.925032600205872,"Europe"
"1185","Greece",2004,0.387208912968,0.09307702872,0.123,4.672,0,0.001,1.121,0.909606694069763,"Europe"
"1186","Greece",2005,0.381953516004,0.093717,0.122,5.017,0,0.001,1.266,0.917992873258758,"Europe"
"1187","Greece",2006,0.351746716968,0.1104948,0.114,5.865,0,0.001,1.699,0.966572649227966,"Europe"
"1188","Greece",2007,0.37085899842,0.13992412282812,0.184,2.591,0,0.001,1.818,0.975500984006927,"Europe"
"1189","Greece",2008,0.34908931314,0.145896488969558,0.191,3.312,0,0.005,2.242,0.92678955222876,"Europe"
"1190","Greece",2009,0.352829507184,0.122513194175629,0.218,5.374,0,0.05,2.543,0.875121002365906,"Europe"
"1191","Greece",2010,0.329420103552,0.13426419344536,0.19,7.46,0,0.158,2.714,0.794155760849762,"Europe"
"1192","Greece",2011,0.33065818218,0.165563572751265,0.207,4.011,0,0.61,3.315,0.750501130519623,"Europe"
"1193","Greece",2012,0.3407720256,0.152165441072231,0.204,4.403,0,1.694,3.85,0.66304674702774,"Europe"
"1194","Greece",2013,0.292540340808,0.134304933432646,0.216,6.346,0,3.648,4.139,0.623570941799316,"Europe"
"1195","Greece",2014,0.28115283096,0.102393685462073,0.22,4.476,0,3.792,3.689,0.617362973722076,"Europe"
"1196","Greece",2015,0.235586881728,0.11056996692,0.231,6.098,0,3.9,4.621,0.63821375383963,"Europe"
"1197","Greece",2016,0.182491600716,0.1439208,0.274,5.543,0,3.93,5.146,0.639699392325134,"Europe"
"1198","Greece",2017,0.20080709226,0.1735668,0.310028,3.962547,0,3.991477,5.536987,0.661625699432447,"Europe"
"1199","Greece",2018,0.191433642552,0.16994124,0.31407,5.743448,0,3.790652,6.300259,0.648322358110596,"Europe"
"1200","Greece",2019,0.138658564771194,0.185297279934215,0.321073149476498,4.00540059506601,0,3.95973104559934,7.27832922789937,0.675733366857791,"Europe"
"1201","Hong Kong",1965,0.005149764,0,0,0,0,0,0,0.08953747892118,"East Asia"
"1202","Hong Kong",1966,0.004438008,0,0,0,0,0,0,0.0982549511596,"East Asia"
"1203","Hong Kong",1967,0.00355878,0,0,0,0,0,0,0.117735314191983,"East Asia"
"1204","Hong Kong",1968,0.002553948,0,0,0,0,0,0,0.128587173814914,"East Asia"
"1205","Hong Kong",1969,0.001507248,0,0,0,0,0,0,0.152572535214394,"East Asia"
"1206","Hong Kong",1970,0.000879228,0,0,0,0,0,0,0.164654804244954,"East Asia"
"1207","Hong Kong",1971,0.001130436,0,0,0,0,0,0,0.173684331,"East Asia"
"1208","Hong Kong",1972,0.000544284,0,0,0,0,0,0,0.198010437,"East Asia"
"1209","Hong Kong",1973,0.000293076,0,0,0,0,0,0,0.205634407,"East Asia"
"1210","Hong Kong",1974,0.000293076,0,0,0,0,0,0,0.210514007,"East Asia"
"1211","Hong Kong",1975,0.000251208,0,0,0,0,0,0,0.198206328,"East Asia"
"1212","Hong Kong",1976,0.000334944,0,0,0,0,0,0,0.233992562,"East Asia"
"1213","Hong Kong",1977,0.000293076,0,0,0,0,0,0,0.252728606,"East Asia"
"1214","Hong Kong",1978,0.00020934,0,0,0,0,0,0,0.262651333,"East Asia"
"1215","Hong Kong",1979,0.000167472,0,0,0,0,0,0,0.268979181,"East Asia"
"1216","Hong Kong",1980,8.3736e-05,0,0,0,0,0,0,0.274941232,"East Asia"
"1217","Hong Kong",1981,0.00146538,0,0,0,0,0,0,0.291607699,"East Asia"
"1218","Hong Kong",1982,0.03747186,0,0,0,0,0,0,0.284189216,"East Asia"
"1219","Hong Kong",1983,0.088006536,0,0,0,0,0,0,0.253068228,"East Asia"
"1220","Hong Kong",1984,0.114885792,0,0,0,0,0,0,0.234540191,"East Asia"
"1221","Hong Kong",1985,0.142225596,0,0,0,0,0,0,0.220540096,"East Asia"
"1222","Hong Kong",1986,0.164583108,0,0,0,0,0,0,0.215544191,"East Asia"
"1223","Hong Kong",1987,0.206241768,0,0,0,0,0,0,0.211428433,"East Asia"
"1224","Hong Kong",1988,0.238605732,0,0,0,0,0,0,0.242530962,"East Asia"
"1225","Hong Kong",1989,0.255646008,0,0,0,0,0,0,0.25864804,"East Asia"
"1226","Hong Kong",1990,0.229939056,0,0,0,0,0,0,0.271748819,"East Asia"
"1227","Hong Kong",1991,0.248109768,0,0,0,0,0,0,0.271692125,"East Asia"
"1228","Hong Kong",1992,0.263014776,0,0,0,0,0,0,0.348729329,"East Asia"
"1229","Hong Kong",1993,0.3045897,0,0,0,0,0,0,0.363218598,"East Asia"
"1230","Hong Kong",1994,0.217587996,0,0,0,0,0,0,0.387546427,"East Asia"
"1231","Hong Kong",1995,0.234544536,0.0010942101,0,0,0,0,0,0.414811558,"East Asia"
"1232","Hong Kong",1996,0.174296484,0.0693672471,0,0,0,0,0,0.406463947,"East Asia"
"1233","Hong Kong",1997,0.147082284,0.1083117447,0,0,0,0,0,0.40230117,"East Asia"
"1234","Hong Kong",1998,0.182837556,0.1016123643,0,0,0,0,0,0.385991638,"East Asia"
"1235","Hong Kong",1999,0.156289,0.1120486932,0,0,0,0,0,0.410700623,"East Asia"
"1236","Hong Kong",2000,0.181619,0.10129299669,0,0,0,0,0,0.427999153,"East Asia"
"1237","Hong Kong",2001,0.286878,0.10222811739,0,0,0,0,0,0.508806693,"East Asia"
"1238","Hong Kong",2002,0.223159,0.09711912609,0,0,0,0,0,0.556078974,"East Asia"
